incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident descriptio,support group,tower group,domain group,priority,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001494221,IBERIA,IBERIA,23/02/2021 22:10,,Pending,Fallo Software: incidencia acceso control Rmto.,IAG SITA Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,26/02/2021,SOFTWARE FAILURE,,6,TERMINAL T4,JEFE EXPLOTACIÓN (AH1001JF)
INC000001494219,IBERIA,IBERIA,23/02/2021 22:05,,In Progress,[ICC002] SALESFORCE SERVICE CLOUD: FERNANDES ESTEVES / ANTONIO / INFINITA / 16668162 / ERROR INFO PE,AM_MTO_MDM,Application Tower,Comercial y CRM,Media,,Mantenimiento Comercial y CRM,INCIDENT,26/02/2021,SOFTWARE FAILURE,,6,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),MANAGER CLIENTES ALTO VAL (ALCO00)
INC000001494196,IBERIA,IBERIA,23/02/2021 17:28,,In Progress,Incidencia RES,RSV,Application Tower,PSS,Media,,Mantenimiento Pasaje,INCIDENT,24/02/2021,SOFTWARE FAILURE,,6,NEO-MARTINEZ VILLERGAS 49,MANAGER SIST GESTION INGR (ACRS00)
INC000001494195,IBERIA,IBERIA,23/02/2021 17:17,,Assigned,[IB.COM Old Web] CIP: On Business OB23711632– “Lo sentimos no podemos mostrarte los vuelos”,gar_front_ibis_wcs,Delivery,Delivery,Media,,MANTENIMIENTO IB.COM,INCIDENT,26/02/2021,SOFTWARE FAILURE,,6,SIN IDENTIFICAR,
INC000001494182,IBERIA,IBERIA,23/02/2021 16:01,,Assigned,"LINUX_sun - Agente PATROL Parado. mc_host=wlprel2,1 mc_host_class=Linux 2.6.18-404.el5 x86_64 mc_hos",MONITORIZACION Y DISPONIBILIDAD DE SERVICIOS,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,24/02/2021,PERFORMANCE ISSUE,,6,SIN IDENTIFICAR,
INC000001494139,IBERIA,IBERIA,23/02/2021 16:15,,Assigned,Fallo Peoplesoft: LISTADO NO APTOS - FECHA DE REFERENCIA 31/12/2020,PeopleSoft Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,24/02/2021,DATA ISSUE,,6,SISTEMAS(MANDOS-ANÁLISIS-PRODU,MNG. DESARROLLO SOPORTE (ASG100)
INC000001494138,IBERIA,IBERIA,23/02/2021 15:46,,Pending,[NDCSUPPORT] Incidencia sobre duplicidades de copias en amadeus,SERVICIOSRESIBER,Application Tower,PSS,Baja,se resolverá con el crq CRQ000000157274,Mantenimiento Pasaje,INCIDENT,24/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,6,SIN IDENTIFICAR,
INC000001494112,IBERIA,IBERIA,23/02/2021 14:14,,Pending,Problemas de conectividad:,IAG SITA Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,26/02/2021,COMMUNICATIONS FAILURE,,6,SIN IDENTIFICAR,
INC000001494106,IBERIA EXPRESS,IBERIA EXPRESS,23/02/2021 14:02,,Assigned,Sublease contracts,FINANCE-SUPPORT,Application Tower,FINANCE,Media,,Mantenimiento Financiero,INCIDENT,24/02/2021,DEFAULT,,6,SIN IDENTIFICAR,
INC000001494096,IBERIA,IBERIA,23/02/2021 14:00,,Pending,Aplicación ORACLE E-BUSINESS no funciona,IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,24/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,6,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001494066,IBERIA,IBERIA,23/02/2021 12:47,,Pending,[GPR009],Remedy /BMC Support,Application Tower,Mantenimiento Herramientas IT & DBAs,Baja,01/03:2nd reminder sent 25/02:1st reminder sent 23/02: Requested Info from user,Mantenimiento Herramientas IT & DBAs,INCIDENT,01/03/2021,SOFTWARE FAILURE,,6,TALLER MOTORES,MANAGER. INGENIERIA (MOTO (AMITX0)
INC000001494050,IBERIA,IBERIA,23/02/2021 14:10,,Pending,Fallo Software: INCIDENCIA EQUIPO IBZVT02,IAG SITA Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,28/02/2021,SOFTWARE FAILURE,,6,IBZ AEROPUERTO,MANAGER AEROPUERTO IBIZA (AHAKI0)
INC000001494037,IBERIA,IBERIA,23/02/2021 14:01,,Assigned,corregir vulnerabilidades de seguridad,ELS_NEW_COMMS_PLATFORM,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,23/02/2021,ACCESS FAILURE,,6,SISTEMAS(MANDOS-ANÁLISIS-PRODU,MNG. DESARROLLO SOPORTE (ASG100)
INC000001494017,IBERIA,IBERIA,23/02/2021 12:41,,Pending,Problema con multifunción,IAG SITA Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,26/02/2021,PRINTING FAILURE,,6,TERMINAL T4,ASIST.PAX T4_CECA_AG (AHMDS05A)
INC000001494013,IBERIA,IBERIA,23/02/2021 12:44,,Assigned,[MMB] Error al solicitar envió de billetes desde gestión de reservas.,SERVICIOSRESIBER,Application Tower,PSS,Media,,Mantenimiento Pasaje,INCIDENT,01/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,6,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001493977,IBERIA,IBERIA,23/02/2021 10:46,,Pending,Daily fares Región-Región,NIIT_MTO_GESING,Application Tower,REVENUE MANAGEMENT,Baja,"Se aclara al usuario las causas por la que no aparece esta tarifa, y en general de donde vienen las tarifas Región-Región. Pte de que confirmen si se puede cerrar la incidencia",Mantenimiento Pasaje,INCIDENT,23/02/2021,ACCESS FAILURE,,6,SIN IDENTIFICAR,MNG DESARROLLO COMERCIAL (ASBPC0)
INC000001493971,IBERIA,IBERIA,23/02/2021 10:39,,In Progress,SQL2K12DB1\2 Server restart\failover problem.,WINDOWS ES,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,DEFAULT,DEFAULT,6,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001493959,IBERIA,IBERIA,23/02/2021 09:43,,Pending,DB ERROR: ORA-12801 HOST: 172.21.254.165 SCHEMA: OND INSTANCE:PROS_ON USER: ONDCONS,DBA-ORACLE-App-Support,Application Tower,DBAs,Media,"Hi Ana, I have gathered stats. Please update at next execution. Thanks & Regards, Mahfooz Ali IAG - Managed Services",Mantenimiento Herramientas IT & DBAs,INCIDENT,23/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,6,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001493953,IBERIA,IBERIA,23/02/2021 09:56,,Assigned,[GLE001]SAP CFS - PTP module:1.1 APORTACIÓN: ENERO - 2021 EXTRAOR. póliza 20222,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,23/02/2021,SOFTWARE FAILURE,,6,DESCONOCIDO,MANAGER PROCESOS FINANCIE (3KEFPF)
INC000001493950,IBERIA,IBERIA,23/02/2021 12:04,,Pending,[DES016] - #05448441 Tiempos altos recepción documentos Sabre,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,Pendiente de revisión de Sabre case #05448441,Mantenimiento Operaciones,INCIDENT,24/02/2021,COMMUNICATIONS FAILURE,,6,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001493940,IBERIA,IBERIA,23/02/2021 12:00,,Assigned,I1-InitialAccess-T1078.001-DefaultAccountLoginAttemptDetectedWindows-SPL001,E-Security,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,23/02/2021,SECURITY ISSUE,,6,SIN IDENTIFICAR,
INC000001493929,IAG CARGO,IAG CARGO,23/02/2021 11:21,,Pending,Fallo Software:micro no funciona correctamente,IAG SITA Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,28/02/2021,DEFAULT,,6,EDIF.112 - TALLERES GENERALES/,
INC000001493928,IBERIA,IBERIA,23/02/2021 11:36,,Pending,[COM] PAYMENT [PE-VISANET] Rechazos de pagos en Perú-Visanet por ERROR_INTERNO,MTO_TERCEROS,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,24/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,6,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001493923,IBERIA,IBERIA,23/02/2021 11:35,,Pending,Revisión antivirus: MENSAJE ALERTA ORDENADOR,ANTIVIRUS,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,23/02/2021,PERFORMANCE ISSUE,HANG,6,BCN AEROPUERTO,PLANIFICACION CONTROL BCN (AHABP0YP)
INC000001493921,IAG CARGO,IAG CARGO,23/02/2021 10:49,,Pending,MIERCOLES 9:30 Error at NAS:,IAG EUC Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,ACCESS FAILURE,,6,EDIF.112 - TALLERES GENERALES/,
INC000001493915,IAG CARGO,IAG CARGO,23/02/2021 10:45,,Assigned,Bloqueo en AD,E-Security,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,23/02/2021,ACCESS FAILURE,,6,SIN IDENTIFICAR (MADRID BARAJAS),
INC000001493902,IBERIA,IBERIA,23/02/2021 10:14,,Pending,[COM037],NIIT_MTO_LOYALTY,Application Tower,Comercial y CRM,Baja,,Mantenimiento Comercial y CRM,INCIDENT,26/02/2021,ACCESS FAILURE,PASSWORD RESET,6,SIN IDENTIFICAR,
INC000001493882,IBERIA,IBERIA,23/02/2021 09:25,,Assigned,"Fallo Peoplesoft: 311146 CTE VICENTE LOPEZ-LAPUENTE, CRISTINA - PTE VUELCO DE DATOS",PeopleSoft Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,23/02/2021,DATA ISSUE,,6,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001493866,IBERIA,IBERIA,23/02/2021 08:09,,Pending,Fallo dispositivo radio,Soporte Radio/Analógico,Network Tower,Network Tower,Baja,A la espera de recibir las emisoras.,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,23/02/2021,HARDWARE FAILURE,,6,TERMINAL T4,DESP.AVIONES_SPV (AHMDC01V)
INC000001493853,IBERIA,IBERIA,23/02/2021 07:07,,In Progress,Error in posting of invoices,FINANCE-SUPPORT-ELS,Delivery,Delivery,Baja,,Mantenimiento Financiero,INCIDENT,23/02/2021,SOFTWARE WARNING,,6,SIN IDENTIFICAR,
INC000001493849,IBERIA,IBERIA,23/02/2021 06:44,,Assigned,LINUX_sun - ibcwcsdel2.ib : Filesystem opt-splunkforwarder is occupied 90.00%. Call out to SOPORTE L,ESecurity_Splunk,Server Tower,Server Tower,Media,"Hi Team, Splunk team do not have access to this server, please execute the below command as root/splunk user to reduce the mount space Login as root/splunk user cd /opt/splunkforwarder/var/log/splunk rm -fr health.log.* metrics.log.* splunkd.log.*",Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,6,SIN IDENTIFICAR,
INC000001493792,IBERIA,IBERIA,22/02/2021 20:13,,Assigned,Incidencia TKT,SERVICIOSRESIBER,Application Tower,PSS,Baja,,Mantenimiento Pasaje,INCIDENT,25/02/2021,SOFTWARE FAILURE,,7,SIN IDENTIFICAR,
INC000001493778,IBERIA,IBERIA,22/02/2021 19:26,,Pending,[SEG010] Usuario fallo sincronía,JAVA Apps Support,Application Tower,RRHH,Media,01-03 sent first reminder mail to a user 26-02 sent a mail to user sugesting solution [OIM} Feb 24th 2021 We have asked few details from user. Awaiting response. Thank U,Mantenimiento Corporativa y RRHH,INCIDENT,01/03/2021,ACCESS FAILURE,PASSWORD,7,SIN IDENTIFICAR,
INC000001493757,IBERIA,IBERIA,22/02/2021 18:10,,Pending,MARTES 9:30 Laptop mtmontes,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,26/02/2021,SOFTWARE FAILURE,,7,,
INC000001493744,IBERIA,IBERIA,23/02/2021 08:47,,Assigned,[NDCSUPPORT]Recuperacion en v17 tras cambio hay mención al segmento antiguo,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15670,MANTENIMIENTO IB.COM,INCIDENT,24/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,6,SIN IDENTIFICAR,
INC000001493731,IBERIA,IBERIA,23/02/2021 07:51,,Assigned,Need incidence : Medium : Eliminar direccion,NDC - RESIBER ELS - GARANTIA,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,23/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,6,SIN IDENTIFICAR,
INC000001493567,IBERIA,IBERIA,22/02/2021 15:32,,Assigned,[NDCSUPPORT] No se puede hacer servicing de reserva con PTPC más largo de 50 caracteres,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15669,MANTENIMIENTO IB.COM,INCIDENT,24/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,7,SIN IDENTIFICAR,
INC000001493518,IBERIA,IBERIA,22/02/2021 17:25,,In Progress,Fallo Peoplesoft: Programa de Gestión de Tiempos//No deja eliminar unos nº. de nómina de una regla d,JAVA Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,26/02/2021,DATA ISSUE,,7,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),SM SOPORTE A LA OP_CTROL (AMIC00CP)
INC000001493499,IAG CARGO,IBERIA,22/02/2021 16:08,,Pending,[OPTIMA] Possibel Defect Spotted Booking,CARGO-OPTIMA ACN,Application Tower,CARGO,Baja,"2.25-[OPTIMA]- User updated that this was not about the booking not being accepted but the change from M to F and vice-versa made in Optima was not reflected downstream in BA80. Also, to add to this in the change of a booking from Perform (M class) to Prioritise (F Class) we would have expected OPTIMA to cancel the M class itineraries in BA80 and replaced them with F class itineraries but it did not. We have asked AFLS on this. 2.23-[OPTIMA]-INC19941876 raised in AFLS's SNOW",Mantenimiento Cargo,INCIDENT,25/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,7,SIN IDENTIFICAR,
INC000001493463,IBERIA,IBERIA,22/02/2021 14:25,,Assigned,Fallo en Iberia Now: Incivox en IbNow - Procesamiento de información de servicio,ELS_NEW_COMMS_PLATFORM,Application Tower,RRHH,Media,,Mantenimiento Corporativa y RRHH,INCIDENT,22/02/2021,SOFTWARE FAILURE,,7,SISTEMAS(MANDOS-ANÁLISIS-PRODU,MNG. DESARROLLO SOPORTE (ASG100)
INC000001493443,IBERIA,IBERIA,22/02/2021 14:15,,In Progress,MFA Multifactor authentication - Ping ID: EMPAREJAR CON NUEVO DISPOSITIVO PING ID,WNS Team,UNKNOW,UNKNOW,Media,Pairing Key instructions sent to user,Unidad Seguridad Informática,INCIDENT,22/02/2021,SOFTWARE FAILURE,,7,IBZ AEROPUERTO,COORDINACION Y CONTROL IB (AHAKISCI)
INC000001493440,IBERIA,IBERIA,22/02/2021 13:24,,Assigned,Fallo Software: NO ENVIA CORREOS AUNQUE APARECEN ENVIADOS,Microsoft o365 Infrastructure,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,22/02/2021,SOFTWARE FAILURE,,7,EN EL AVIÓN - A340,FLOTA A340 Pilotos (AVVIL0A1)
INC000001493436,IBERIA,IBERIA,22/02/2021 13:48,,Pending,P09: Problemas Billetes free,JAVA Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,24/02/2021,SOFTWARE FAILURE,,7,SIN IDENTIFICAR (MADRID BARAJAS),MNG.CONO CLIENTE VUELO (ALZZ00CV)
INC000001493435,IBERIA,IBERIA,22/02/2021 13:04,,Pending,"se acumula gente a la hora de fichar en el otro reloj,lo cual es un problema",IAG SITA Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,DEFAULT,DEFAULT,7,HANGAR 6,TMA MECANICA. PROD CAD5 H (AMIRD0HA)
INC000001493434,IBERIA,IBERIA,22/02/2021 13:22,,Pending,webtop no descarga,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,,7,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),MNG. CONTROL MANT. NZI (APXC00NZ)
INC000001493429,IBERIA,IBERIA,22/02/2021 13:17,,Assigned,[NDCSUPPORT] [Retrieve] Inconsistencia segmentos al adaptar reserva v17 a v16,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Baja,https://transform.atlassian.net/browse/NDC-15667,MANTENIMIENTO IB.COM,INCIDENT,24/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,7,SIN IDENTIFICAR,
INC000001493425,IBERIA,IBERIA,22/02/2021 13:00,,Assigned,Añadir los cupones C0 a los ficheros de liquidación cías,DESANIIT_ELS,Delivery,Delivery,Media,,Mantenimiento COBOL,INCIDENT,22/02/2021,ACCESS FAILURE,,7,SIN IDENTIFICAR,
INC000001493424,IBERIA,IBERIA,22/02/2021 13:13,,Assigned,[GLE001]SAP CFS - PTP module:,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,22/02/2021,SOFTWARE FAILURE,,7,PMI AEROPUERTO,PERSONAL PMI (AHAKP0EP)
INC000001493415,IBERIA,IBERIA,22/02/2021 12:34,,Assigned,Fallo Software:,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,23/02/2021,SOFTWARE FAILURE,,7,NEO-MARTINEZ VILLERGAS 49,SM ORGANIZACIÓN DIGITAL A (1FB000)
INC000001493412,IBERIA,IBERIA,22/02/2021 12:23,,Assigned,SCOM - Windows on ibcom003nwin02-19ed829d-4968-42bd-a514-4dca774ecb0b_PrincipalName : IBCOM003NWIN02,MONITORIZACION Y DISPONIBILIDAD DE SERVICIOS,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,7,SIN IDENTIFICAR,
INC000001493392,IBERIA,IBERIA,22/02/2021 11:51,,Assigned,Fallo Peoplesoft:,PeopleSoft Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,25/02/2021,DATA ISSUE,,7,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001493387,IBERIA,IBERIA,22/02/2021 11:36,,Assigned,LINUX_sun - nfsl1.ib : In Filesystem datapro-tarifas are 90.09% of Inodes in use. Call out to SOPORT,Operations L1,Service Ops Tower,Service Ops Tower,Media,Please assign to PRICE Management System for remove urgent files nfsl1:/home/utilidades # df -h | grep tarifas /dev/mapper/sanDGmain-lv_tarifas 20G 19G 352M 99% /datapro/tarifas,Unidad Control del Servicio,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,7,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001493385,IBERIA,IBERIA,22/02/2021 11:35,,Pending,Error at NAS:,IAG EUC Remote Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,24/02/2021,ACCESS FAILURE,,7,NEO-MARTINEZ VILLERGAS 49,D. MARCA Y MARKETING (ACFM00)
INC000001493383,IBERIA,IBERIA,22/02/2021 11:35,,Pending,"Fallo Peoplesoft: Cálculo IRPF IB 2101 PASIVO C03 INCORRECTO, empleado 911120",PeopleSoft Apps Support,Application Tower,RRHH,Baja,This will be handled in next pasivo payroll.,Mantenimiento Corporativa y RRHH,INCIDENT,26/02/2021,DATA ISSUE,,7,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001493377,IBERIA,IBERIA,22/02/2021 10:58,,Pending,P09: Problemas Billetes free,JAVA Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,23/02/2021,SOFTWARE FAILURE,,7,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA LARGO RA (ABLY00)
INC000001493367,IBERIA,IBERIA,22/02/2021 10:40,,Pending,P09: Problemas Billetes free - No se emiten recibos de billetes,JAVA Apps Support,Application Tower,RRHH,Media,,Mantenimiento Corporativa y RRHH,INCIDENT,22/02/2021,SOFTWARE FAILURE,,7,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA LARGO RA (ABLY00)
INC000001493356,IBERIA,IBERIA,22/02/2021 10:48,,Pending,FCM001 - (Pdte. BR-IBE-85347) Cambio de matrícula RT Error,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,22/02/2021,SOFTWARE FAILURE,,7,NEO-MARTINEZ VILLERGAS 49,MNG PLANIF TÁCTICA Y ANAL (APP005)
INC000001493350,IBERIA,IBERIA,22/02/2021 14:29,,Pending,"DAT002: PNQ - CIBER IB - Ciber was working on computer name ZD43D-7ED2-6029, but now its not working",BA_ITSC NEW,Service Ops Tower,Service Ops Tower,Media,,Unidad Control del Servicio,INCIDENT,23/02/2021,ACCESS FAILURE,,7,SIN IDENTIFICAR,
INC000001493337,IBERIA,IBERIA,22/02/2021 13:29,,Assigned,[NDCSUPPORT] OrderChange v17 > Cambio de vuelo voluntario – Error no controlado.,NDC - DESARROLLO ELS - GARANTIA,Delivery,Ib.com,Media,https://transform.atlassian.net/browse/NDC-15668,MANTENIMIENTO IB.COM,INCIDENT,24/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,7,SIN IDENTIFICAR,
INC000001493321,IBERIA,IBERIA,22/02/2021 12:44,,In Progress,Servicio BSL para Aircore,RSV,Application Tower,PSS,Media,,Mantenimiento Pasaje,INCIDENT,24/02/2021,ACCESS FAILURE,,7,NEO-MARTINEZ VILLERGAS 49,MANAGER SIST GESTION INGR (ACRS00)
INC000001493318,IBERIA,IBERIA,22/02/2021 12:33,,Pending,ERROR EN BOTON DOCUMENTACION,JAVA Apps Support,Application Tower,RRHH,Media,"2021-02-25: It seems to be existing bug in application. This needs to be treated as development/bug fix. This will need code level fix. Not sure, we can test on wlldes environment. However, test can be performed on local workspace. 2021-02-25: The bug already existed before the MRO project deployment. Please, could you deploy previous version in wlldes environment to confirm it? 2021-02-22: We suspect this could be due to latest project changed deployed to production. ----------------------------------------------------- Project: Nuevo Convenio para Iberia MRO Datos Maestros y Skill Matrix -----------------------------------------------------",Mantenimiento Corporativa y RRHH,INCIDENT,25/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,7,SIN IDENTIFICAR (BARCELONA),SM MANTO. LÍNEA BCN Y DES (AM3001)
INC000001493293,IBERIA,IBERIA,22/02/2021 11:38,,Pending,Fallo Hardware en Tablet PHORSTINK Laptop,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,25/02/2021,HARDWARE FAILURE,,7,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),D. MANTENIMIENTO EN LINEA (AM3000)
INC000001493256,IBERIA,IBERIA,22/02/2021 10:18,,Assigned,Fallo Software: Problemas instalación correo de Iberia móvil,Microsoft o365 Infrastructure,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,23/02/2021,SOFTWARE FAILURE,,7,SIN IDENTIFICAR,
INC000001493237,IBERIA,IBERIA,22/02/2021 09:18,,Pending,FCM001 - (Pdte. BR-IBE-85336) ARMS CCO No deja asignar LIM28mar,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,22/02/2021,SOFTWARE FAILURE,,7,NEO-MARTINEZ VILLERGAS 49,MNG PLANIF TÁCTICA Y ANAL (APP005)
INC000001493231,IBERIA,IBERIA,22/02/2021 09:10,,Pending,FCM001 - (Pdte. BR-IBE-85350) ARMS CCO Error en asignación. Incumplimiento rotaciones Airvision,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Baja,,Mantenimiento Operaciones,INCIDENT,24/02/2021,SOFTWARE FAILURE,,7,NEO-MARTINEZ VILLERGAS 49,MNG PLANIF TÁCTICA Y ANAL (APP005)
INC000001493214,IBERIA,IBERIA,22/02/2021 08:17,,Assigned,[NDCSUPPORT] Airshopping Gateway timeouts en prod,AM_MTO_VECTOR,Application Tower,Ib.com,Baja,,MANTENIMIENTO IB.COM,INCIDENT,25/02/2021,SOFTWARE FAILURE,APPLICATION ERROR,7,SIN IDENTIFICAR,
INC000001493156,IBERIA,IBERIA,21/02/2021 19:16,,Pending,Problemas de conectividad intermitente que afecta uso de aplicaciones,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,25/02/2021,COMMUNICATIONS FAILURE,,8,BCN AEROPUERTO,TMA JEFE HANGAR (AMIRD7TM)
INC000001493079,IBERIA,IBERIA,21/02/2021 13:08,,Assigned,LINUX_ibm - exa1db02.ib : Filesystem opt-splunkforwarder is occupied 90.00%. Call out to SOPORTE LIN,ORACLE-LINUX-Support,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,8,SIN IDENTIFICAR,
INC000001493034,IBERIA,IBERIA,21/02/2021 16:07,,Assigned,Incidencia CKI NT5431/OVDLPA,CSUSAS,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,22/02/2021,SOFTWARE FAILURE,,8,SIN IDENTIFICAR,
INC000001493028,IBERIA,IBERIA,21/02/2021 13:40,,Assigned,Fallo Software:,MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,23/02/2021,SOFTWARE FAILURE,,8,SIN IDENTIFICAR,
INC000001492993,IBERIA,IBERIA,21/02/2021 08:40,,Pending,LINUX - esm_ora_rac::ORA_RAC::DISKGROUP::status mc_host=d102bb11 mc_host_class=Linux mc_host_address,DBA-Server-Support,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,28/02/2021,PERFORMANCE ISSUE,,8,SIN IDENTIFICAR,
INC000001492960,IBERIA EXPRESS,IBERIA EXPRESS,20/02/2021 20:47,,Pending,Bloqueo constante de usuario de Iberia Express,IAG EUC Support,EUC,EUC,Media,"(EUC) Se revisa PC y se limpian temporales, de olvidan redes inalámbricas",Unidad de Instalaciones y Telecomunicaciones,INCIDENT,26/02/2021,ACCESS FAILURE,,9,MADRID / ALCAÑIZ,
INC000001492950,IBERIA,IBERIA,21/02/2021 09:23,,Pending,IB171 INDEMNIZACIÓN R.D. 5/ 2001 NO ABONADA 011910,PeopleSoft Apps Support,Application Tower,RRHH,Baja,[PSAPPSUPPORT]: We are keeping this incident in monitoring status as this employee needs to be added in March-21 Settlement payroll.,Mantenimiento Corporativa y RRHH,INCIDENT,25/02/2021,DATA ISSUE,,8,TERMINAL T4,PERSONAL_GEST. PERSONAL (AHMP00PA)
